"countryName","countryNameEs","countryCode","stateName","stateNameEs","stateCode","municipalityName","municipalityNameEs","municipalityCode","parishName","parishNameEs","parishCode"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Miranda","Miranda","VE1713","Andrés Eloy Blanco","Andrés Eloy Blanco","VE171302"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Miranda","Miranda","VE1713","La Venta","La Venta","VE171303"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Miranda","Miranda","VE1713","Piñango","Piñango","VE171304"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Obispo Ramos de Lora","Obispo Ramos de Lora","VE1714","Capital Obispo Ramos de Lora","Capital Obispo Ramos de Lora","VE171401"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Obispo Ramos de Lora","Obispo Ramos de Lora","VE1714","Eloy Paredes","Eloy Paredes","VE171402"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Obispo Ramos de Lora","Obispo Ramos de Lora","VE1714","San Rafael de Alcázar","San Rafael de Alcázar","VE171403"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Padre Noguera","Padre Noguera","VE1715","Padre Noguera","Padre Noguera","VE171501"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Pueblo Llano","Pueblo Llano","VE1716","Pueblo Llano","Pueblo Llano","VE171601"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rangel","Rangel","VE1717","Capital Rangel","Capital Rangel","VE171701"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rangel","Rangel","VE1717","Cacute","Cacute","VE171702"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rangel","Rangel","VE1717","La Toma","La Toma","VE171703"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rangel","Rangel","VE1717","Mucuruba","Mucuruba","VE171704"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rangel","Rangel","VE1717","San Rafael","San Rafael","VE171705"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rivas Dávila","Rivas Dávila","VE1718","Capital Rivas Dávila","Capital Rivas Dávila","VE171801"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Rivas Dávila","Rivas Dávila","VE1718","Gerónimo Maldonado","Gerónimo Maldonado","VE171802"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Santos Marquina","Santos Marquina","VE1719","Santos Marquina","Santos Marquina","VE171901"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Sucre","Sucre","VE1720","Capital Sucre","Capital Sucre","VE172001"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Sucre","Sucre","VE1720","Chiguara","Chiguara","VE172002"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Sucre","Sucre","VE1720","Estanquez","Estanquez","VE172003"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Sucre","Sucre","VE1720","La Trampa","La Trampa","VE172004"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Sucre","Sucre","VE1720","Pueblo Nuevo del Sur","Pueblo Nuevo del Sur","VE172005"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Sucre","Sucre","VE1720","San Juan","San Juan","VE172006"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tovar","Tovar","VE1721","El Amparo","El Amparo","VE172101"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tovar","Tovar","VE1721","El Llano","El Llano","VE172102"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tovar","Tovar","VE1721","San Francisco","San Francisco","VE172103"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tovar","Tovar","VE1721","Tovar","Tovar","VE172104"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tulio Febres Cordero","Tulio Febres Cordero","VE1722","Capital Tulio Febres Cordero","Capital Tulio Febres Cordero","VE172201"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tulio Febres Cordero","Tulio Febres Cordero","VE1722","Independencia","Independencia","VE172202"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tulio Febres Cordero","Tulio Febres Cordero","VE1722","María de la Concepción Palacios Blanco","María de la Concepción Palacios Blanco","VE172203"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Tulio Febres Cordero","Tulio Febres Cordero","VE1722","Santa Apolonia","Santa Apolonia","VE172204"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Zea","Zea","VE1723","Capital Zea","Capital Zea","VE172301"
"Venezuela","Venezuela","VE","Mérida","Mérida","VE17","Zea","Zea","VE1723","Caño el Tigre","Caño el Tigre","VE172302"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Caucagua","Caucagua","VE180101"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Araguita","Araguita","VE180102"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Arévalo González","Arévalo González","VE180103"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Capaya","Capaya","VE180104"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","El Café","El Café","VE180105"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Marizapa","Marizapa","VE180106"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Panaquire","Panaquire","VE180107"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Acevedo","Acevedo","VE1801","Ribas","Ribas","VE180108"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Andrés Bello","Andrés Bello","VE1802","San José de Barlovento","San José de Barlovento","VE180201"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Andrés Bello","Andrés Bello","VE1802","Cumbo","Cumbo","VE180202"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Baruta","Baruta","VE1803","Nuestra Señora del Rosario de Baruta","Nuestra Señora del Rosario de Baruta","VE180301"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Baruta","Baruta","VE1803","El Cafetal","El Cafetal","VE180302"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Baruta","Baruta","VE1803","Las Minas de Baruta","Las Minas de Baruta","VE180303"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Brión","Brión","VE1804","Higuerote","Higuerote","VE180401"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Brión","Brión","VE1804","Curiepe","Curiepe","VE180402"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Brión","Brión","VE1804","Tacarigua","Tacarigua","VE180403"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Buroz","Buroz","VE1805","Mamporal","Mamporal","VE180501"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Carrizal","Carrizal","VE1806","Carrizal","Carrizal","VE180601"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Chacao","Chacao","VE1807","Chacao","Chacao","VE180701"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Cristóbal Rojas","Cristóbal Rojas","VE1808","Charallave","Charallave","VE180801"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Cristóbal Rojas","Cristóbal Rojas","VE1808","Las Brisas","Las Brisas","VE180802"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","El Hatillo","El Hatillo","VE1809","El Hatillo","El Hatillo","VE180901"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","Los Teques","Los Teques","VE181001"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","Altagracia de la Montaña","Altagracia de la Montaña","VE181002"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","Cecilio Acosta","Cecilio Acosta","VE181003"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","El Jarillo","El Jarillo","VE181004"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","Paracotos","Paracotos","VE181005"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","San Pedro","San Pedro","VE181006"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Guaicaipuro","Guaicaipuro","VE1810","Tacata","Tacata","VE181007"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Independencia","Independencia","VE1811","Santa Teresa del Tuy","Santa Teresa del Tuy","VE181101"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Independencia","Independencia","VE1811","El Cartanal","El Cartanal","VE181102"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Lander","Lander","VE1812","Ocumare del Tuy","Ocumare del Tuy","VE181201"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Lander","Lander","VE1812","La Democracia","La Democracia","VE181202"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Lander","Lander","VE1812","Santa Barbará","Santa Barbará","VE181203"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Los Salias","Los Salias","VE1813","San Antonio de los Altos","San Antonio de los Altos","VE181301"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Páez","Páez","VE1814","Rio Chico","Rio Chico","VE181401"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Páez","Páez","VE1814","El Guapo","El Guapo","VE181402"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Páez","Páez","VE1814","Tacarigua de la Laguna","Tacarigua de la Laguna","VE181403"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Páez","Páez","VE1814","Páparo","Páparo","VE181404"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Páez","Páez","VE1814","San Fernando del Guapo","San Fernando del Guapo","VE181405"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Paz Castillo","Paz Castillo","VE1815","Santa Lucia","Santa Lucia","VE181501"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Pedro Gual","Pedro Gual","VE1816","Cupira","Cupira","VE181601"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Pedro Gual","Pedro Gual","VE1816","Machurucuto","Machurucuto","VE181602"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Plaza","Plaza","VE1817","Guarenas","Guarenas","VE181701"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Simón Bolívar","Simón Bolívar","VE1818","San Francisco de Yare","San Francisco de Yare","VE181801"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Simón Bolívar","Simón Bolívar","VE1818","San Antonio de Yare","San Antonio de Yare","VE181802"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Sucre","Sucre","VE1819","Petare","Petare","VE181901"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Sucre","Sucre","VE1819","Caucaguita","Caucaguita","VE181902"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Sucre","Sucre","VE1819","Filas de Mariches","Filas de Mariches","VE181903"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Sucre","Sucre","VE1819","La Dolorita","La Dolorita","VE181904"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Sucre","Sucre","VE1819","Leoncio Martínez","Leoncio Martínez","VE181905"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Urdaneta","Urdaneta","VE1820","Cua","Cua","VE182001"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Urdaneta","Urdaneta","VE1820","Nueva Cua","Nueva Cua","VE182002"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Zamora","Zamora","VE1821","Guatire","Guatire","VE182101"
"Venezuela","Venezuela","VE","Miranda","Miranda","VE18","Zamora","Zamora","VE1821","Bolívar","Bolívar","VE182102"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Acosta","Acosta","VE1901","Capital Acosta","Capital Acosta","VE190101"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Acosta","Acosta","VE1901","San Francisco","San Francisco","VE190102"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Aguasay","Aguasay","VE1902","Aguasay","Aguasay","VE190201"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Bolívar","Bolívar","VE1903","Bolívar","Bolívar","VE190301"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Caripe","Caripe","VE1904","Capital Caripe","Capital Caripe","VE190401"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Caripe","Caripe","VE1904","El Guácharo","El Guácharo","VE190402"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Caripe","Caripe","VE1904","La Guanota","La Guanota","VE190403"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Caripe","Caripe","VE1904","Sabana de Piedra","Sabana de Piedra","VE190404"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Caripe","Caripe","VE1904","San Agustín","San Agustín","VE190405"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Caripe","Caripe","VE1904","Teresen","Teresen","VE190406"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Cedeño","Cedeño","VE1905","Capital Cedeño","Capital Cedeño","VE190501"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Cedeño","Cedeño","VE1905","Areo","Areo","VE190502"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Cedeño","Cedeño","VE1905","San Félix","San Félix","VE190503"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Cedeño","Cedeño","VE1905","Viento Fresco","Viento Fresco","VE190504"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Ezequiel Zamora","Ezequiel Zamora","VE1906","Capital Ezequiel Zamora","Capital Ezequiel Zamora","VE190601"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Ezequiel Zamora","Ezequiel Zamora","VE1906","El Tejero","El Tejero","VE190602"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Libertador","Libertador","VE1907","Capital Libertador","Capital Libertador","VE190701"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Libertador","Libertador","VE1907","Chaguaramas","Chaguaramas","VE190702"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Libertador","Libertador","VE1907","Las Alhuacas","Las Alhuacas","VE190703"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Libertador","Libertador","VE1907","Tabasca","Tabasca","VE190704"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","Capital Maturín","Capital Maturín","VE190801"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","Alto de los Godos","Alto de los Godos","VE190802"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","Boquerón","Boquerón","VE190803"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","Las Cocuizas","Las Cocuizas","VE190804"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","San Simón","San Simón","VE190805"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","Santa Cruz","Santa Cruz","VE190806"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","El Corozo","El Corozo","VE190807"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","El Furrial","El Furrial","VE190808"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","Jusepín","Jusepín","VE190809"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","La Pica","La Pica","VE190810"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Maturín","Maturín","VE1908","San Vicente","San Vicente","VE190811"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","Capital Piar","Capital Piar","VE190901"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","Aparicio","Aparicio","VE190902"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","Chaguaramal","Chaguaramal","VE190903"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","El Pinto","El Pinto","VE190904"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","Guanaguana","Guanaguana","VE190905"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","La Toscana","La Toscana","VE190906"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Piar","Piar","VE1909","Taguaya","Taguaya","VE190907"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Punceres","Punceres","VE1910","Capital Punceres","Capital Punceres","VE191001"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Punceres","Punceres","VE1910","Cachipo","Cachipo","VE191002"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Santa Bárbara","Santa Bárbara","VE1911","Santa Barbará","Santa Barbará","VE191101"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Sotillo","Sotillo","VE1912","Capital Sotillo","Capital Sotillo","VE191201"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Sotillo","Sotillo","VE1912","Los Barrancos de Fajardo","Los Barrancos de Fajardo","VE191202"
"Venezuela","Venezuela","VE","Monagas","Monagas","VE19","Uracoa","Uracoa","VE1913","Uracoa","Uracoa","VE191301"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Antolín del Campo","Antolín del Campo","VE2001","Capital Antolín del Campo","Capital Antolín del Campo","VE200101"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Arismendi","Arismendi","VE2002","Capital Arismendi","Capital Arismendi","VE200201"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Díaz","Díaz","VE2003","Capital Díaz","Capital Díaz","VE200301"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Díaz","Díaz","VE2003","Zabala","Zabala","VE200302"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","García","García","VE2004","Capital García","Capital García","VE200401"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","García","García","VE2004","Francisco Fajardo","Francisco Fajardo","VE200402"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Gómez","Gómez","VE2005","Capital Gómez","Capital Gómez","VE200501"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Gómez","Gómez","VE2005","Bolívar","Bolívar","VE200502"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Gómez","Gómez","VE2005","Guevara","Guevara","VE200503"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Gómez","Gómez","VE2005","Matasiete","Matasiete","VE200504"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Gómez","Gómez","VE2005","Sucre","Sucre","VE200505"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Maneiro","Maneiro","VE2006","Capital Maneiro","Capital Maneiro","VE200601"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Maneiro","Maneiro","VE2006","Aguirre","Aguirre","VE200602"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Marcano","Marcano","VE2007","Capital Marcano","Capital Marcano","VE200701"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Marcano","Marcano","VE2007","Adrian","Adrian","VE200702"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Mariño","Mariño","VE2008","Capital Mariño","Capital Mariño","VE200801"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Península de Macanao","Península de Macanao","VE2009","Capital Península de Macanao","Capital Península de Macanao","VE200901"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Península de Macanao","Península de Macanao","VE2009","San Francisco","San Francisco","VE200902"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Tubores","Tubores","VE2010","Capital Tubores","Capital Tubores","VE201001"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Tubores","Tubores","VE2010","Los Barales","Los Barales","VE201002"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Villalba","Villalba","VE2011","Capital Villalba","Capital Villalba","VE201101"
"Venezuela","Venezuela","VE","Nueva Esparta","Nueva Esparta","VE20","Villalba","Villalba","VE2011","Vicente Fuentes","Vicente Fuentes","VE201102"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Agua Blanca","Agua Blanca","VE2101","Capital Agua Blanca","Capital Agua Blanca","VE210101"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Araure","Araure","VE2102","Capital Araure","Capital Araure","VE210201"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Araure","Araure","VE2102","Rio Acarigua","Rio Acarigua","VE210202"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Esteller","Esteller","VE2103","Capital Esteller","Capital Esteller","VE210301"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Esteller","Esteller","VE2103","Uveral","Uveral","VE210302"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanare","Guanare","VE2104","Capital Guanare","Capital Guanare","VE210401"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanare","Guanare","VE2104","Córdoba","Córdoba","VE210402"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanare","Guanare","VE2104","San José de la Montaña","San José de la Montaña","VE210403"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanare","Guanare","VE2104","San Juan de Guanaguanare","San Juan de Guanaguanare","VE210404"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanare","Guanare","VE2104","Virgen de la Coromoto","Virgen de la Coromoto","VE210405"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanarito","Guanarito","VE2105","Capital Guanarito","Capital Guanarito","VE210501"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanarito","Guanarito","VE2105","Trinidad de la Capilla","Trinidad de la Capilla","VE210502"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Guanarito","Guanarito","VE2105","Divina Pastora","Divina Pastora","VE210503"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Monseñor José Vicente de Unda","Monseñor José Vicente de Unda","VE2106","Capital Monseñor José Vicente de Unda","Capital Monseñor José Vicente de Unda","VE210601"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Monseñor José Vicente de Unda","Monseñor José Vicente de Unda","VE2106","Peña Blanca","Peña Blanca","VE210602"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Ospino","Ospino","VE2107","Capital Ospino","Capital Ospino","VE210701"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Ospino","Ospino","VE2107","Aparición","Aparición","VE210702"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Ospino","Ospino","VE2107","La Estación","La Estación","VE210703"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Páez","Páez","VE2108","Capital Páez","Capital Páez","VE210801"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Páez","Páez","VE2108","Payara","Payara","VE210802"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Páez","Páez","VE2108","Pimpinela","Pimpinela","VE210803"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Páez","Páez","VE2108","Ramón Peraza","Ramón Peraza","VE210804"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Papelón","Papelón","VE2109","Capital Papelón","Capital Papelón","VE210901"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Papelón","Papelón","VE2109","Caño Delgadito","Caño Delgadito","VE210902"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","San Genaro de Boconoíto","San Genaro de Boconoíto","VE2110","Capital San Genaro de Boconoito","Capital San Genaro de Boconoito","VE211001"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","San Genaro de Boconoíto","San Genaro de Boconoíto","VE2110","Antolín Tovar Aquino","Antolín Tovar Aquino","VE211002"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","San Rafael de Onoto","San Rafael de Onoto","VE2111","Capital San Rafael de Onoto","Capital San Rafael de Onoto","VE211101"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","San Rafael de Onoto","San Rafael de Onoto","VE2111","Santa Fe","Santa Fe","VE211102"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","San Rafael de Onoto","San Rafael de Onoto","VE2111","Thermo Morles","Thermo Morles","VE211103"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Santa Rosalía","Santa Rosalía","VE2112","Capital Santa Rosalía","Capital Santa Rosalía","VE211201"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Santa Rosalía","Santa Rosalía","VE2112","Florida","Florida","VE211202"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Sucre","Sucre","VE2113","Capital Sucre","Capital Sucre","VE211301"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Sucre","Sucre","VE2113","Concepción","Concepción","VE211302"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Sucre","Sucre","VE2113","San Rafael de Palo Alzado","San Rafael de Palo Alzado","VE211303"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Sucre","Sucre","VE2113","Uvencio Antonio Velásquez","Uvencio Antonio Velásquez","VE211304"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Sucre","Sucre","VE2113","San José de Saguaz","San José de Saguaz","VE211305"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Sucre","Sucre","VE2113","Villa Rosa","Villa Rosa","VE211306"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Turén","Turén","VE2114","Capital Turén","Capital Turén","VE211401"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Turén","Turén","VE2114","Canelones","Canelones","VE211402"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Turén","Turén","VE2114","Santa Cruz","Santa Cruz","VE211403"
"Venezuela","Venezuela","VE","Portuguesa","Portuguesa","VE21","Turén","Turén","VE2114","San Isidro Labrador","San Isidro Labrador","VE211404"
"Venezuela","Venezuela","VE","Sucre","Sucre","VE22","Andrés Eloy Blanco","Andrés Eloy Blanco","VE2201","Mariño","Mariño","VE220101"
"Venezuela","Venezuela","VE","Sucre","Sucre","VE22","Andrés Eloy Blanco","Andrés Eloy Blanco","VE2201","Rómulo Gallegos","Rómulo Gallegos","VE220102"
